,rank_ic
2025-08-21,-0.09947493641808186
2025-08-22,0.09896253030690426
2025-08-25,-0.04885525580696474
2025-08-26,-0.06845806136459477
2025-08-27,-0.09656540707369178
2025-08-28,-0.16087782813346715
2025-08-29,0.0419298165407946
2025-09-02,0.08896948780248266
2025-09-03,0.04950660983084078
2025-09-04,0.08857896487315658
2025-09-05,-0.07849820332547118
2025-09-08,-0.04667917648935659
2025-09-09,0.028543394120634523
2025-09-10,0.0815093633658654
2025-09-11,-0.2135791414757881
2025-09-12,-0.07282151255052033
2025-09-15,0.08911179085042319
2025-09-16,0.10267636007258472
2025-09-17,-0.04819925794180492
2025-09-18,-0.08737360107680799
2025-09-19,-0.13752283188423822
2025-09-22,-0.15771634467341009
2025-09-23,0.06846116482794555
2025-09-24,-0.03510461483488029
2025-09-25,-0.024114911615550138
2025-09-26,-0.10761708593754149
2025-09-29,0.12489361986814834
2025-09-30,0.12743197547768254
2025-10-01,-0.051190350967296724
2025-10-02,-0.04953242190034202
2025-10-03,-0.029653150599665272
2025-10-06,-0.11486734143184489
2025-10-07,-0.06613335995804426
2025-10-08,0.04382359243531627
2025-10-09,-0.2536116364916535
2025-10-10,-0.025579754059606774
2025-10-13,-0.06910609826941749
2025-10-14,-0.016522349127502393
2025-10-15,-0.04173625288726885
2025-10-16,0.033492945172912535
2025-10-17,-0.034694411832527826
2025-10-20,-0.010915679433570842
2025-10-21,0.11130081139231442
2025-10-22,0.19050084705864662
2025-10-23,0.09175489319884086
2025-10-24,-0.06381798002219755
2025-10-27,0.07738617884077628
2025-10-28,-0.23484753497198982
2025-10-29,0.04862184212262665
2025-10-30,0.00966262147381652
2025-10-31,-0.0292071056294132
2025-11-03,0.01798343923455573
2025-11-04,0.044413974457269856
2025-11-05,-0.07250937005417149
2025-11-06,0.006003269706082479
2025-11-07,-0.08435227169918219
2025-11-10,0.20235338812992304
2025-11-11,-0.04339487206011421
2025-11-12,-0.14651178190663655
2025-11-13,0.004327871368330007
2025-11-14,-0.17370944396293728
2025-11-17,-0.0497586482971165
2025-11-18,0.1012255817531548
2025-11-19,-0.1983347850863721
2025-11-20,-0.1524273244467914
2025-11-21,0.03689492976115121
2025-11-24,0.02867566147296383
2025-11-25,-0.039170706902404456
2025-11-26,0.023045309897406312
2025-11-28,0.17981049255970055
2025-12-01,0.09734667702901943
2025-12-02,-0.15473619778692244
2025-12-03,-0.11209104595639525
2025-12-04,-0.014674923820970987
2025-12-05,-0.0656013335796721
2025-12-08,-0.06271419026281636
2025-12-09,-0.09596662538071199
2025-12-10,0.005660289530227957
2025-12-11,0.33326136301536313
2025-12-12,0.18955002303816157
2025-12-15,-0.17311674975364147
2025-12-16,-0.10787631052710885
2025-12-17,0.1297608667751874
2025-12-18,-0.02474459429307366
2025-12-19,0.06450759035752927
2025-12-22,0.03538186412166508
2025-12-23,-0.019763412345059156
2025-12-24,0.006918516439467958
2025-12-26,-0.11820340300869155
2025-12-29,0.12197701143833432
2025-12-30,-0.09002925096107377
2025-12-31,0.008527990869768817
2026-01-02,0.044335301898031754
2026-01-05,0.03105070874959283
2026-01-06,-0.06625599635922892
2026-01-07,0.19026622253859307
2026-01-08,0.13718801233415168
2026-01-09,-0.036589041553307194
2026-01-12,-0.2590145239433106
2026-01-13,-0.007250474625522798
2026-01-14,0.01650929757811531
2026-01-15,0.06673563875696326
2026-01-16,0.0778841754795754
2026-01-20,0.001294304727496114
2026-01-21,0.0011784299770118878
2026-01-22,-0.15869252887860755
2026-01-23,-0.08944976901315511
2026-01-26,-0.0454170931813161
2026-01-27,0.03935478035850007
2026-01-28,0.0046249901387465635
2026-01-29,0.14805028350647118
2026-01-30,-0.011965187116924608
2026-02-02,-0.01892022301934115
2026-02-03,-0.09710558258197095
2026-02-04,-0.0017736154223274528
2026-02-05,-0.31150097996094306
2026-02-06,-0.035413046152315206
2026-02-09,0.06571814191859343
2026-02-10,0.16899324951347572
2026-02-11,0.06990583161150779
2026-02-12,0.12608082626750863
2026-02-13,-0.04658803018454571
2026-02-17,0.0416194266448981
2026-02-18,0.12222272653368454
2026-02-19,0.027533829481649796
2026-02-20,0.0341675007382463
2026-02-23,-0.22403191954922017
2026-02-24,-0.06825229499710202
2026-02-25,0.11921315197733169
2026-02-26,-0.21495818663772445
2026-02-27,-0.09159660801707697
2026-03-02,-0.022739892514991308
2026-03-03,-0.11344604469293171
2026-03-04,-0.022643317945447994
2026-03-05,-0.09097906269905587
2026-03-06,0.09510850997065753
2026-03-09,0.10868400411400052
2026-03-10,-0.037576145534251836
2026-03-11,0.1154608049898731
2026-03-12,0.05202937517006717
