,rank_ic
2026-01-15,0.09100589789875055
2026-01-16,0.049915594047712876
2026-01-20,0.12103628851872317
2026-01-21,-0.2923127733163135
2026-01-22,-0.0042078724597915266
2026-01-23,-0.23081679186239898
2026-01-26,0.3333812091189992
2026-01-27,0.09537320888724952
2026-01-28,-0.007569904609405915
2026-01-29,-0.15765418822459115
2026-01-30,0.026065103549906578
2026-02-02,0.37239311924343427
2026-02-03,0.011746926606752275
2026-02-04,0.170330435797908
2026-02-05,-0.11675345120285421
2026-02-06,-0.08367913592275925
2026-02-09,-0.11116520018505709
2026-02-10,0.36426064860301105
2026-02-11,0.09466955646235756
2026-02-12,-0.14726060946206854
2026-02-13,-0.15131844164207087
2026-02-17,-0.484194135536902
2026-02-18,0.07117284816389673
2026-02-19,0.17275805877731212
2026-02-20,0.27166750453900884
2026-02-23,-0.16071271012549646
2026-02-24,-0.36787985897761644
2026-02-25,-0.41561714935157296
2026-02-26,0.06149793935099894
2026-02-27,0.0680725139053316
2026-03-02,-0.009931627186281473
2026-03-03,-0.04040484229862269
2026-03-04,0.12945512933206751
2026-03-05,0.46100456445308047
2026-03-06,-0.4021574841352029
2026-03-09,-0.2869032194862629
2026-03-10,0.1827853873036454
2026-03-11,0.4088055842847125
2026-03-12,-0.02489419505481793
