,rank_ic
2025-09-25,-0.03347184311005501
2025-09-26,-0.020140801885714866
2025-09-29,0.01750678155078948
2025-09-30,-0.004636180616846245
2025-10-01,0.11812741667004727
2025-10-02,-0.07309852776132068
2025-10-03,-0.045281244665335174
2025-10-06,-0.032757282868899174
2025-10-07,-0.06139882418977409
2025-10-08,0.02528938271505506
2025-10-09,-0.19048814312508452
2025-10-10,0.2722590259292668
2025-10-13,-0.02902837653146188
2025-10-14,0.11304593556736656
2025-10-15,0.05402181008199209
2025-10-16,-0.06290039326268326
2025-10-17,0.09435350071108674
2025-10-20,0.029065206055993047
2025-10-21,-0.07200139211717078
2025-10-22,0.19999229495678875
2025-10-23,0.13290139175788868
2025-10-24,-0.04641038107663193
2025-10-27,-0.03992105554059837
2025-10-28,-0.0064865363880928185
2025-10-29,-0.005705170023600823
2025-10-30,0.05220578522924592
2025-10-31,-0.10348027756571432
2025-11-03,0.08670162365908796
2025-11-04,-0.014719576923575804
2025-11-05,-0.16355674051671953
2025-11-06,-0.013195814360633013
2025-11-07,-0.05893888355192877
2025-11-10,-0.06207125917520675
2025-11-11,0.1160145256922935
2025-11-12,-0.14997077627272237
2025-11-13,-0.036068574169859736
2025-11-14,-0.04424812719239387
2025-11-17,-0.21340866268812214
2025-11-18,0.19659428820737354
2025-11-19,-0.3276655109840695
2025-11-20,0.06379767472880794
2025-11-21,0.24172456277268337
2025-11-24,-0.07269967740980197
2025-11-25,0.2875902707080734
2025-11-26,0.2897607612243359
2025-11-28,-0.015583318367398038
2025-12-01,-0.06629540351018366
2025-12-02,-0.07182974081575741
2025-12-03,0.07075910825285951
2025-12-04,-0.08310667047137668
2025-12-05,0.051590296028588944
2025-12-08,-0.010132119800060027
2025-12-09,-0.08985882303611495
2025-12-10,-0.03914641351950756
2025-12-11,0.14466318240487097
2025-12-12,0.054798581039128574
2025-12-15,-0.04480060495914831
2025-12-16,0.057182568055288784
2025-12-17,0.11152278776024929
2025-12-18,0.1950911245819387
2025-12-19,-0.034483811204027236
2025-12-22,0.03463348899298892
2025-12-23,-0.09911180762968715
2025-12-24,0.10794452400497039
2025-12-26,-0.0317282091632227
2025-12-29,0.05626280312396422
2025-12-30,-0.06323973856096396
2025-12-31,0.26459172977142076
2026-01-02,0.015354442121188961
2026-01-05,0.11390487511667569
2026-01-06,0.08977459958714938
2026-01-07,0.08048592188261856
2026-01-08,-0.06424686261173206
2026-01-09,-0.03698152769285566
2026-01-12,0.041986353252739125
2026-01-13,0.059458907360468445
2026-01-14,-0.16810258725735253
2026-01-15,-0.06459292636247942
2026-01-16,0.030711224107009903
2026-01-20,0.04575572683216366
2026-01-21,0.1913375171735206
2026-01-22,-0.07229193082219353
2026-01-23,0.0447380568643118
2026-01-26,-0.15702573225880842
2026-01-27,0.009051707677111675
2026-01-28,-0.07948906943288651
2026-01-29,-0.028503872318960472
2026-01-30,-0.03920207877909228
2026-02-02,-0.22871517112439727
2026-02-03,-0.04664621020560562
2026-02-04,-0.13101750996170927
2026-02-05,0.1310279706886313
2026-02-06,0.12973552356255919
2026-02-09,-0.019135874667586525
2026-02-10,-0.23908850595630962
2026-02-11,-0.03489727190251989
2026-02-12,0.12011133278083931
2026-02-13,0.059689428041775974
2026-02-17,0.3648763288561681
2026-02-18,-0.1417078679268299
2026-02-19,-0.0685987567510246
2026-02-20,-0.2513813258015193
2026-02-23,0.11621533299659029
2026-02-24,0.18695477224426046
2026-02-25,0.17322909483862645
2026-02-26,-0.10555097850168879
2026-02-27,-0.02887091088116797
2026-03-02,-0.16710898507726468
2026-03-03,0.02072184531801704
2026-03-04,-0.12319339288284355
2026-03-05,-0.3783661077762004
2026-03-06,0.36345788930334677
2026-03-09,0.1935055493980634
2026-03-10,-0.021975320970570075
2026-03-11,-0.36084266763284023
2026-03-12,-0.006987296395305742
