,rank_ic
2025-06-25,0.18198349048311196
2025-06-26,-0.2034904452373442
2025-06-27,-0.15278313531729087
2025-06-30,0.07151558815679109
2025-07-01,0.08238378076693087
2025-07-02,-0.21461239040050142
2025-07-03,-0.17953326138512893
2025-07-07,-0.08909457295060605
2025-07-08,0.015724818387132224
2025-07-09,0.12820383541432676
2025-07-10,-0.20028354517770172
2025-07-11,-0.026623470103285647
2025-07-14,-0.16705155260177804
2025-07-15,-0.017912454811352126
2025-07-16,0.020075433662846996
2025-07-17,-0.1417897821184544
2025-07-18,-0.13207525056284453
2025-07-21,0.19544896983029414
2025-07-22,0.23159242381724138
2025-07-23,-0.08750422091944061
2025-07-24,0.05048845753740241
2025-07-25,0.1347269941370406
2025-07-28,-0.12336828413496978
2025-07-29,-0.03129832583182591
2025-07-30,-0.11685860425329933
2025-07-31,-0.07985603651739372
2025-08-01,-0.2238013922179346
2025-08-04,0.15879254169319026
2025-08-05,-0.15679850530249204
2025-08-06,0.05172710610176357
2025-08-07,-0.015256734524438825
2025-08-08,-0.17547316151906947
2025-08-11,0.3973682580381084
2025-08-12,0.2775367034790548
2025-08-13,-0.08964956720647908
2025-08-14,0.25428361831819385
2025-08-15,0.05461256105821186
2025-08-18,-0.07065172322975136
2025-08-19,-0.25972311313654867
2025-08-20,0.04528828188731875
2025-08-21,0.19544222520459986
2025-08-22,0.061685579446890126
2025-08-25,0.02938169112150994
2025-08-26,-0.0012612450048306997
2025-08-27,-0.024222660444767726
2025-08-28,0.026216305514524987
2025-08-29,-0.0933005658768756
2025-09-02,0.016275224070839353
2025-09-03,-0.05517916642560619
2025-09-04,0.2820248648918792
2025-09-05,0.03740779902163134
2025-09-08,0.03967686826428831
2025-09-09,0.07601193157455607
2025-09-10,-0.06904872130175312
2025-09-11,-0.21396789353530654
2025-09-12,0.005526336368147776
2025-09-15,0.3017791079187409
2025-09-16,-0.13950771751030874
2025-09-17,-0.047529710284318884
2025-09-18,-0.14101210464088035
2025-09-19,0.014605210925597353
2025-09-22,-0.09474851222939039
2025-09-23,0.0614564832832226
2025-09-24,-0.18480407083493378
2025-09-25,-0.09799333011802651
2025-09-26,0.019832406002584183
2025-09-29,-0.048408942798718914
2025-09-30,0.15093996862975076
2025-10-01,0.2242606906907806
2025-10-02,-0.044585294100655426
2025-10-03,0.06860268383030167
2025-10-06,-0.07254574680586688
2025-10-07,0.13987502705797403
2025-10-08,0.007058637775786085
2025-10-09,-0.3129287398230785
2025-10-10,0.41057482239795595
2025-10-13,-0.06930102900874566
2025-10-14,0.12877747453986524
2025-10-15,0.08553047807897138
2025-10-16,-0.10514230165106224
2025-10-17,0.2574327592420707
2025-10-20,0.22363338469292238
2025-10-21,-0.1559122547392123
2025-10-22,0.29834055671688425
2025-10-23,0.14413023453498705
2025-10-24,0.09378512595533199
2025-10-27,0.10605735939279791
2025-10-28,-0.06878467815641294
2025-10-29,-0.2929430951768158
2025-10-30,0.18003008656730157
2025-10-31,-0.08200232241793956
2025-11-03,-0.37739033404472544
2025-11-04,0.2016000907539255
2025-11-05,-0.2576355244079158
2025-11-06,-0.0803072630331046
2025-11-07,0.10002617412396088
2025-11-10,-0.2215963357001441
2025-11-11,0.16477198423935732
2025-11-12,-0.30500701952466924
2025-11-13,-0.11822654760774672
2025-11-14,-0.18337819062258198
2025-11-17,-0.1845339541042595
2025-11-18,0.2268614633044527
2025-11-19,-0.39406183251701243
2025-11-20,0.28414920085030926
2025-11-21,0.1682800742384288
2025-11-24,0.12606623482448812
2025-11-25,0.2231644058902474
2025-11-26,0.3130097858990442
2025-11-28,0.16056554460419992
2025-12-01,0.01656822830182045
2025-12-02,0.06838066402056203
2025-12-03,0.09054516506932828
2025-12-04,0.10094614936050995
2025-12-05,0.04155607139042559
2025-12-08,-0.01930577236025854
2025-12-09,0.19420530507932227
2025-12-10,-0.0091572124879081
2025-12-11,-0.20847626964261662
2025-12-12,-0.21759025403529964
2025-12-15,0.15561587818719166
2025-12-16,-0.3221923815525527
2025-12-17,0.19477032722605683
2025-12-18,0.30484724086208254
2025-12-19,0.13018144812199767
2025-12-22,-0.14818937759046144
2025-12-23,0.044611996185084817
2025-12-24,0.11301155391446359
2025-12-26,-0.15586274701240174
2025-12-29,0.10514662541461547
2025-12-30,0.02220037835692677
2025-12-31,0.17801256446369496
2026-01-02,0.12133957889375477
2026-01-05,0.16784996148929293
2026-01-06,0.08778638952225715
2026-01-07,-0.08835890873283077
2026-01-08,0.12028172302303754
2026-01-09,0.1048862270099482
2026-01-12,0.1622348947473518
2026-01-13,-0.04564055037030206
2026-01-14,-0.0045621311601928205
2026-01-15,-0.12189517790221796
2026-01-16,-0.25500667538289784
2026-01-20,0.28175519043174224
