,rank_ic
2025-09-03,0.0009641497980302432
2025-09-04,0.25666595682245424
2025-09-05,0.014344493626162247
2025-09-08,0.1169608890169515
2025-09-09,0.14580233293285733
2025-09-10,0.0012750661001033109
2025-09-11,-0.16742969853927162
2025-09-12,-0.0794374296496131
2025-09-15,0.1528102796722698
2025-09-16,0.07778632097032386
2025-09-17,-0.0235404028382602
2025-09-18,0.008054023126492891
2025-09-19,-0.06298866922201378
2025-09-22,-0.043060459384246824
2025-09-23,0.05619069911591249
2025-09-24,-0.11314198056265215
2025-09-25,-0.05580392731814443
2025-09-26,0.05901348460754792
2025-09-29,0.014489335641100996
2025-09-30,-0.021387318644201972
2025-10-01,0.08999168586444162
2025-10-02,-0.03266206707137924
2025-10-03,-0.019761200446074063
2025-10-06,-0.054152157428851384
2025-10-07,0.08955663510725381
2025-10-08,0.093258381745372
2025-10-09,-0.20981922412921905
2025-10-10,0.4282755969353769
2025-10-13,0.02650405705820656
2025-10-14,0.07442076097740517
2025-10-15,-0.08594223194922555
2025-10-16,-0.001323273447691226
2025-10-17,0.21700877868561416
2025-10-20,0.17634371674937455
2025-10-21,0.010953272430283028
2025-10-22,0.26293547339200934
2025-10-23,0.10958193598863077
2025-10-24,-0.02043422563625592
2025-10-27,-0.0449716161825905
2025-10-28,-0.07455597696566586
2025-10-29,-0.055855729798788195
2025-10-30,0.07877050525719141
2025-10-31,-0.15016738143576558
2025-11-03,-0.01874386764258083
2025-11-04,0.12127070531212378
2025-11-05,-0.13579651486393873
2025-11-06,-0.13344750547254505
2025-11-07,0.026602462988105334
2025-11-10,-0.1588893392677194
2025-11-11,0.08247798439398613
2025-11-12,-0.15153880712611745
2025-11-13,-0.08306241242174965
2025-11-14,-0.11389992169600135
2025-11-17,-0.1966386775757117
2025-11-18,0.22736714451985227
2025-11-19,-0.21489317286873696
2025-11-20,0.147852699143919
2025-11-21,0.038126983116957544
2025-11-24,-0.050592710259081825
2025-11-25,0.27567695586958235
2025-11-26,0.31642787374679876
2025-11-28,0.07792198745764982
2025-12-01,-0.11661833755369992
2025-12-02,-0.21433801277675352
2025-12-03,-0.09790913557087774
2025-12-04,-0.16716035115396122
2025-12-05,0.031642135025637314
2025-12-08,-0.04704111059439169
2025-12-09,-0.06496456639022545
2025-12-10,-0.030644376081697296
2025-12-11,0.21609327397178177
2025-12-12,-0.0048538652050802615
2025-12-15,0.10113406185059655
2025-12-16,-0.17155541936079693
2025-12-17,0.15845128782007908
2025-12-18,0.10307667710646269
2025-12-19,0.022230175720718535
2025-12-22,-0.06231558700688769
2025-12-23,0.03546141851478861
2025-12-24,0.022473056789618077
2025-12-26,-0.005321954885506306
2025-12-29,0.06799069949184257
2025-12-30,-0.05310641021129726
2025-12-31,0.24448018727503626
2026-01-02,0.034552828954546234
2026-01-05,0.06267404727739362
2026-01-06,0.142398287174663
2026-01-07,0.18706683747154815
2026-01-08,-0.0395170394542094
2026-01-09,0.05126800068728841
2026-01-12,0.04050015048255032
2026-01-13,0.0008572308689797856
2026-01-14,-0.08515709117783055
2026-01-15,-0.102468886820537
2026-01-16,0.001971807961372975
2026-01-20,0.07989374008070109
2026-01-21,0.23404395528334923
2026-01-22,-0.03893561845674561
2026-01-23,0.11746406938870912
2026-01-26,-0.12005256827606701
2026-01-27,-0.041758631296522714
2026-01-28,-0.20073581675312072
2026-01-29,-0.03429199895004974
2026-01-30,-0.022907070778102032
2026-02-02,-0.20747065700836265
2026-02-03,-0.10999898498911681
2026-02-04,-0.15730490506773484
2026-02-05,0.17118622928764146
2026-02-06,0.07656604339044495
2026-02-09,-0.006046888804974196
2026-02-10,-0.2745025064577027
2026-02-11,-0.1635774069634169
2026-02-12,0.12164507391335784
2026-02-13,0.08684125738398303
2026-02-17,0.4495787262564297
2026-02-18,-0.14565824828423035
2026-02-19,-0.06948622979625259
2026-02-20,-0.2588704061876304
2026-02-23,0.15149734007442084
2026-02-24,0.20378300526810547
2026-02-25,0.21313517104870333
2026-02-26,-0.07664459957820657
2026-02-27,-0.03934107105930515
2026-03-02,-0.026082241533228114
2026-03-03,0.11730214633068445
2026-03-04,-0.01574007672067011
2026-03-05,-0.34823475454759145
2026-03-06,0.23475897029688952
2026-03-09,0.025565337842723728
2026-03-10,-0.10448442711493296
2026-03-11,-0.2861042577605764
2026-03-12,0.014416030893485074
