,gross,net,turnover
2025-03-14,0.004997993572961856,0.0029979935729618564,1.9999999999999998
2025-03-17,-0.010524881037665492,-0.012780200186601663,2.25531914893617
2025-03-18,0.0032746077334369593,0.0001256715632241938,3.1489361702127656
2025-03-19,0.0013035469963413441,-0.0022283678972756767,3.531914893617021
2025-03-20,0.0001237573228439594,-0.002812412889921998,2.936170212765957
2025-03-21,0.018090710537743436,0.014856667984551947,3.2340425531914896
2025-03-24,0.003775149084716797,0.000924085254929563,2.851063829787234
2025-03-25,-0.010454600835107564,-0.013263111473405437,2.8085106382978724
2025-03-26,-0.007638252716749273,-0.01006378463164289,2.4255319148936167
2025-03-27,-0.004519275805734573,-0.0076256587844579764,3.1063829787234036
2025-03-28,0.00791355038598611,0.004339082300879727,3.574468085106383
2025-03-31,-0.0012869462776468432,-0.004691201596795779,3.404255319148936
2025-04-01,-0.005761548873666238,-0.008612612703453473,2.851063829787234
2025-04-02,0.08334061961145477,0.080191683441242,3.1489361702127656
2025-04-03,-0.029518545347642387,-0.033475992156153024,3.9574468085106385
2025-04-04,0.018986833564184128,0.015710237819503276,3.2765957446808507
2025-04-07,0.007380883155534282,0.004402159751278963,2.978723404255319
2025-04-08,0.02253884932105528,0.019900551448714852,2.6382978723404253
2025-04-09,0.06601557643846312,0.062483661544846095,3.5319148936170213
2025-04-10,0.0015229586975653948,-0.0014983178981792856,3.0212765957446805
2025-04-11,0.009864661052446575,0.0064604057332976386,3.404255319148936
2025-04-14,-0.004180736400736892,-0.007074353422013487,2.8936170212765955
2025-04-15,-0.001388286482208369,-0.005260626907740284,3.872340425531915
2025-04-16,-0.0039492056988665175,-0.00726835463503673,3.3191489361702127
2025-04-17,-0.01864346277533456,-0.022260484051930304,3.617021276595745
2025-04-21,0.0038773658725016927,0.0008986424682463734,2.978723404255319
2025-04-22,0.013876428981212541,0.010727492810999776,3.1489361702127656
2025-04-23,0.017633432770108287,0.014314283833938075,3.3191489361702127
2025-04-24,-0.004719793056558937,-0.008379367524644042,3.659574468085106
2025-04-25,0.0022876487265866092,-0.0010315002095836034,3.3191489361702127
2025-04-28,0.006278420095034736,0.0028741647758858,3.404255319148936
2025-04-29,0.0011679864042463952,-0.0020235029574557323,3.1914893617021276
2025-04-30,-0.003113494422305325,-0.006475196549964899,3.3617021276595747
2025-05-01,0.001553941570083671,-0.0012545690682142017,2.8085106382978724
2025-05-02,-0.011224539367794158,-0.014713901069921818,3.4893617021276597
2025-05-05,-0.007262074743692287,-0.010240798147947606,2.9787234042553195
2025-05-06,0.012899486522346317,0.009835656735112275,3.0638297872340425
2025-05-07,0.02024642832792721,0.01726770492367189,2.978723404255319
2025-05-08,0.004797103370947298,0.0017332735837132553,3.0638297872340425
2025-05-09,0.06990497706995465,0.06722412600612486,2.6808510638297873
2025-05-12,-0.012610250479601164,-0.016397484522154355,3.7872340425531914
2025-05-13,-0.016753133815809826,-0.020242495517937484,3.4893617021276593
2025-05-14,-0.02291517488459036,-0.026064111054803125,3.1489361702127656
2025-05-15,0.00694774001424369,0.0035434846950947547,3.4042553191489358
2025-05-16,0.007520354388497194,0.004626737367220598,2.8936170212765955
2025-05-19,0.0008308285354398826,-0.002318107634772883,3.1489361702127656
2025-05-20,-0.0038480205458905938,-0.006656531184188467,2.8085106382978724
2025-05-21,0.004570925978267506,0.0013794366165653786,3.1914893617021276
2025-05-22,-0.005901134541497239,-0.008879857945752558,2.978723404255319
2025-05-23,0.020432803267427285,0.017794505395086858,2.6382978723404253
2025-05-27,0.003886354137261577,0.0016310349883254067,2.25531914893617
2025-05-28,-0.006022706532174661,-0.009384408659834236,3.361702127659574
2025-05-29,-0.01264690379290148,-0.01588094634609297,3.2340425531914896
2025-05-30,-0.0054368264725471425,-0.008968741366164164,3.5319148936170213
2025-06-02,0.011643539353130146,0.008026518076534402,3.617021276595745
2025-06-03,-0.007870912358525179,-0.011104954911716668,3.2340425531914896
2025-06-04,-0.009425046936543214,-0.012488876723777256,3.0638297872340425
2025-06-05,-0.006917780693719521,-0.01015182324691101,3.234042553191489
2025-06-06,0.0062978902315854665,0.0027659753379684453,3.5319148936170213
2025-06-09,0.007624026721695121,0.004432537359992994,3.1914893617021276
2025-06-10,0.008781871338563159,0.005207403253456776,3.574468085106383
2025-06-11,-0.0007373410042689908,-0.004354362280864736,3.617021276595745
2025-06-12,0.0057962087038446195,0.002774932108099939,3.0212765957446805
2025-06-13,-0.02079359732132171,-0.024240405831960007,3.4468085106382977
2025-06-16,-0.017304036796013722,-0.02075084530665202,3.4468085106382977
2025-06-17,0.006841311514863071,0.00433067321699073,2.5106382978723403
