,gross,net,turnover
2025-03-14,-0.0037008590040792863,-0.005700859004079286,2.0
2025-03-17,0.015444467797506344,0.014423191201761663,1.0212765957446808
2025-03-18,-0.01824602849305944,-0.019267305088804122,1.0212765957446808
2025-03-19,0.006253121225683494,0.004976525481002643,1.2765957446808511
2025-03-20,-0.012176259962948376,-0.013154983367203695,0.978723404255319
2025-03-21,-0.013935841127370605,-0.015169883680562093,1.2340425531914891
2025-03-24,0.004063052413217287,0.0027013502855577124,1.3617021276595744
2025-03-25,-0.02450572093670068,-0.025824869872870894,1.3191489361702127
2025-03-26,0.0036749728327428793,0.002143057939125858,1.5319148936170213
2025-03-27,0.009354398526409837,0.008120355973218349,1.2340425531914891
2025-03-28,0.01086321026346884,0.009629167710277352,1.2340425531914894
2025-03-31,-0.006217044853714314,-0.007153215066480272,0.9361702127659575
2025-04-01,-0.009650427074062619,-0.011012129201722193,1.3617021276595742
2025-04-02,0.018461514669321874,0.01739768488208783,1.0638297872340425
2025-04-03,0.012139750003041896,0.009671664896658917,2.468085106382979
2025-04-04,-0.041243237137368466,-0.04234962011609187,1.106382978723404
2025-04-07,0.02271475443744071,0.02156581826722794,1.148936170212766
2025-04-08,-0.12810771187093664,-0.12925664804114942,1.148936170212766
2025-04-09,0.04876156092963201,0.04680411412112137,1.9574468085106382
2025-04-10,-0.001441748615569791,-0.002633237977271919,1.1914893617021276
2025-04-11,-0.013111674813541306,-0.013877632260349815,0.7659574468085106
2025-04-14,-0.0019416822197331866,-0.0029629588154778674,1.0212765957446808
2025-04-15,0.00044955026502027564,-0.0007844922881712136,1.2340425531914891
2025-04-16,-0.01059025698440506,-0.011696639963128464,1.106382978723404
2025-04-17,0.007066149093666451,0.005917212923453685,1.1489361702127658
2025-04-21,-0.016544972053491216,-0.01760880184072526,1.0638297872340425
2025-04-22,-0.023086065696453318,-0.02406478910070864,0.9787234042553192
2025-04-23,0.003983333216425269,0.002408865131318886,1.5744680851063828
2025-04-24,0.007575560952357185,0.00595853967576144,1.6170212765957444
2025-04-25,-0.0013107412160024974,-0.002204358237279093,0.8936170212765957
2025-04-28,-0.0019485458008390165,-0.002586843673179442,0.6382978723404255
2025-04-29,-0.00779550983509367,-0.008518914090412819,0.7234042553191489
2025-04-30,0.009977589298208104,0.00861588717054853,1.3617021276595742
2025-05-01,0.0003897685835019069,-0.0009293803526683058,1.3191489361702127
2025-05-02,0.0019440179866580096,0.0007950818164452437,1.1489361702127658
2025-05-05,-0.0005703605717652417,-0.0016341903589992843,1.0638297872340425
2025-05-06,0.0033554994853205997,0.0023342228895759185,1.021276595744681
2025-05-07,0.004509629971506272,0.003530906567250953,0.9787234042553191
2025-05-08,0.009348966179884961,0.008200030009672196,1.1489361702127658
2025-05-09,0.02480837915394891,0.024170081281608486,0.6382978723404255
2025-05-12,0.04637129328144278,0.04458405923888959,1.7872340425531914
2025-05-13,0.013374138562172216,0.012650734306853068,0.7234042553191489
2025-05-14,-0.024713801390966995,-0.025437205646286144,0.7234042553191489
2025-05-15,-0.013765641209713377,-0.01436138589056444,0.5957446808510638
2025-05-16,-0.012476193828835212,-0.013242151275643724,0.7659574468085106
2025-05-19,-0.003675087668407867,-0.0046112578811738246,0.9361702127659575
2025-05-20,0.008359902752612898,0.006998200624953323,1.3617021276595744
2025-05-21,-0.0011681302644416414,-0.002359619626143769,1.1914893617021276
2025-05-22,-0.0018302917449816844,-0.0029366747237050887,1.1063829787234043
2025-05-23,0.009697068608960413,0.008675792013215732,1.0212765957446808
2025-05-27,0.002333085509351495,0.0012267025306280908,1.106382978723404
2025-05-28,-0.0067080294139351335,-0.00760164643521173,0.8936170212765957
2025-05-29,-0.0037276996770239574,-0.004663869889789915,0.9361702127659574
2025-05-30,0.001018303848661859,0.00016724001887462499,0.851063829787234
2025-06-02,0.0008773103342738322,-0.0003992854104070188,1.276595744680851
2025-06-03,0.0016659866108811724,0.0006447100151364914,1.021276595744681
2025-06-04,0.0007824804534778942,-0.00015368975928806313,0.9361702127659574
2025-06-05,-0.007369615464530726,-0.008305785677296684,0.9361702127659575
