,gross,net,turnover
2025-10-02,0.00016207650549675116,-0.001540051154077717,1.702127659574468
2025-10-03,-0.004072879480403611,-0.005902666714446164,1.8297872340425532
2025-10-06,-0.007400849428643384,-0.009145530279707215,1.7446808510638299
2025-10-07,0.012081163123397385,0.010421588655312279,1.6595744680851063
2025-10-08,0.0034964031668657317,0.0015389563583550932,1.9574468085106382
2025-10-09,-0.012400191914144052,-0.014442745105633413,2.0425531914893615
2025-10-10,0.021119808695189892,0.01907725550370053,2.0425531914893615
2025-10-13,-0.004350472073519027,-0.006350472073519027,1.9999999999999998
2025-10-14,0.0033935457207956063,0.001138226571859436,2.25531914893617
2025-10-15,0.002946865088194906,0.0004362267903225657,2.5106382978723403
2025-10-16,0.001966262632390197,-0.0003741628995246964,2.340425531914893
2025-10-17,0.004911969779950983,0.002954522971440344,1.9574468085106382
2025-10-20,0.01393269973205145,0.011890146540562089,2.0425531914893615
2025-10-21,0.0002097754014415691,-0.0020455437474946013,2.25531914893617
2025-10-22,0.01090570889906264,0.008607836558637108,2.297872340425532
2025-10-23,0.01298022096291769,0.010895114579938968,2.085106382978723
2025-10-24,0.0029271673517174118,0.0009697205432067737,1.957446808510638
2025-10-27,-0.0016180241333092857,-0.003405258175862477,1.7872340425531914
2025-10-28,0.007605135650745531,0.005605135650745531,2.0
2025-10-29,-0.015172210420597038,-0.01700199765463959,1.829787234042553
2025-10-30,0.008277938649274454,0.00666091737267871,1.6170212765957446
2025-10-31,-0.004917704817613567,-0.006790045243145483,1.872340425531915
2025-11-03,-0.011239632288011985,-0.013026866330565177,1.7872340425531916
2025-11-04,0.002027006489175194,-1.5546702314167722e-05,2.0425531914893615
2025-11-05,-0.010914034472699178,-0.01274382170674173,1.829787234042553
2025-11-06,-0.0072766723977575245,-0.00893624686584263,1.6595744680851063
2025-11-07,-0.0017410866703164388,-0.0036985334788270773,1.9574468085106382
2025-11-10,-0.010208438673215185,-0.012250991864704547,2.042553191489362
2025-11-11,0.005624057553738586,0.0038793767026747564,1.7446808510638299
2025-11-12,-0.006460489355649383,-0.00837538297267066,1.9148936170212765
2025-11-13,-0.0012074082682994093,-0.003632940183193026,2.4255319148936167
2025-11-14,-0.0042542589486556795,-0.006296812140145042,2.042553191489362
2025-11-17,-0.010420167431336867,-0.012377614239847505,1.957446808510638
2025-11-18,0.015481419317322742,0.013694185274769552,1.7872340425531914
