,gross,net,turnover
2025-03-14,0.011451025447619959,0.009451025447619959,2.0
2025-03-17,-0.017185754593191764,-0.018292137571915168,1.106382978723404
2025-03-18,0.010715285417663449,0.009311030098514512,1.4042553191489362
2025-03-19,-0.006580999117354525,-0.008368233159907717,1.7872340425531914
2025-03-20,0.011241813844498346,0.009412026610455792,1.8297872340425534
2025-03-21,0.006893770385625216,0.004808664002646493,2.085106382978723
2025-03-24,-0.004595063824919945,-0.006680170207898668,2.085106382978723
2025-03-25,-0.03131572603361998,-0.03271998135276891,1.4042553191489362
2025-03-26,-0.016780759654059865,-0.0181850149732088,1.4042553191489362
2025-03-27,-0.01623204655783063,-0.017593748685490202,1.3617021276595742
2025-03-28,-0.018828087839288042,-0.020189789966947615,1.3617021276595747
2025-03-31,0.00949633474235096,0.008645270912563726,0.8510638297872339
2025-04-01,0.026686082218223786,0.025452039665032296,1.2340425531914891
2025-04-02,-0.10900630282134094,-0.11019779218304307,1.1914893617021276
2025-04-03,-0.011786721867231773,-0.013020764420423261,1.2340425531914891
2025-04-04,0.04715187234204619,0.04608804255481214,1.0638297872340425
2025-04-07,-0.028372399479849267,-0.02947878245857267,1.106382978723404
2025-04-08,0.14711623338665417,0.1458396376419733,1.276595744680851
2025-04-09,-0.05252082533750465,-0.05430805938005784,1.7872340425531914
2025-04-10,0.004682572228162787,0.0030655509515670424,1.6170212765957446
2025-04-11,0.00971946243086503,0.007762015622354391,1.9574468085106385
2025-04-14,-0.0005346863237060996,-0.002194260791791206,1.6595744680851063
2025-04-15,-0.010680501221863682,-0.012425182072927511,1.7446808510638296
2025-04-16,0.009609498061299165,0.007864817210235336,1.7446808510638296
2025-04-17,-0.011414184383651677,-0.013158865234715506,1.7446808510638299
2025-04-21,0.010610094048736734,0.009376051495545244,1.2340425531914894
2025-04-22,0.03833565615771457,0.036973954030055,1.3617021276595744
2025-04-23,0.04634889326940112,0.04532761667365644,1.0212765957446808
2025-04-24,0.0129578802034883,0.011808944033275535,1.1489361702127658
2025-04-25,0.001922303980384814,0.0009861337676188564,0.9361702127659575
2025-04-28,-0.0060838622163654245,-0.0073604579610462755,1.276595744680851
2025-04-29,-0.010997721198401315,-0.0131253807728694,2.127659574468085
2025-04-30,0.007414930889121643,0.0052447181231641965,2.1702127659574466
2025-05-01,0.017452667456149977,0.01579309298806487,1.6595744680851063
2025-05-02,-0.013775148257604512,-0.014924084427817277,1.1489361702127658
2025-05-05,-0.010273669814155933,-0.011167286835432529,0.8936170212765957
2025-05-06,0.007707294805670168,0.006430699060989317,1.2765957446808511
2025-05-07,0.041378374183624785,0.040144331630433294,1.2340425531914891
2025-05-08,0.006534991905395379,0.005258396160714528,1.276595744680851
2025-05-09,0.06933755298303639,0.06823117000431297,1.106382978723404
2025-05-12,0.027446273077735082,0.02612712414156487,1.3191489361702127
2025-05-13,0.002992661307600545,0.0020139379033452262,0.978723404255319
2025-05-14,-0.026651466206493887,-0.02750253003628112,0.8510638297872339
2025-05-15,0.009847713099356661,0.008486010971697086,1.3617021276595742
2025-05-16,0.004317269836548726,0.0027853549429317044,1.5319148936170213
2025-05-19,0.0018464502775694862,0.0004421949584205499,1.4042553191489362
2025-05-20,-0.020895576539221514,-0.022427491432838537,1.5319148936170213
2025-05-21,0.005047530677674853,0.00398370089044081,1.0638297872340425
2025-05-22,-0.014543213934496422,-0.015607043721730465,1.0638297872340423
2025-05-23,0.021347326967441675,0.02075158228659061,0.5957446808510638
2025-05-27,0.0005302314251473055,-0.0003208324046399284,0.8510638297872339
2025-05-28,-0.00019109419356917647,-0.0010421580233564104,0.8510638297872339
2025-05-29,-0.014313826005549188,-0.015292549409804507,0.978723404255319
2025-05-30,-0.001719605142035165,-0.003421732801609633,1.7021276595744679
2025-06-02,0.01867998350087177,0.01719062179874411,1.4893617021276595
2025-06-03,0.00819350464951911,0.006661589755902088,1.5319148936170213
2025-06-04,-0.011251363708381293,-0.013081150942423847,1.8297872340425532
2025-06-05,0.007750133510389207,0.006260771808261547,1.4893617021276595
2025-06-06,0.012933434545436497,0.011273860077351391,1.6595744680851063
2025-06-09,0.01809919969363886,0.016907710331936734,1.1914893617021276
2025-06-10,0.0026247357080214995,0.0011353740058938403,1.4893617021276593
2025-06-11,-0.0015108993992474467,-0.0032130270588219146,1.7021276595744679
2025-06-12,0.0030331843261089315,0.0014161630495131868,1.6170212765957448
2025-06-13,0.007849404118655427,0.006487701990995852,1.3617021276595744
2025-06-16,-0.013416055510033595,-0.015118183169608062,1.7021276595744679
2025-06-17,0.0015184869296214682,0.00045465714238742566,1.0638297872340425
2025-06-18,0.002254740163675222,0.000978144418994371,1.2765957446808511
2025-06-20,-4.519015349982772e-05,-0.0009813603662657852,0.9361702127659575
2025-06-23,0.010261006068755338,0.008431218834712784,1.8297872340425532
2025-06-24,0.0070487480905362734,0.005389173622451168,1.6595744680851063
2025-06-25,0.011274460251096317,0.009699992165989935,1.5744680851063828
2025-06-26,-0.010714245145673557,-0.012203606847801217,1.4893617021276595
2025-06-27,-0.004024411767456145,-0.005301007512136996,1.276595744680851
2025-06-30,0.002580658267184032,0.001261509331013819,1.3191489361702127
2025-07-01,0.007156949955041203,0.0054122691039773735,1.7446808510638299
2025-07-02,-0.005259085649084498,-0.006663340968233435,1.404255319148936
2025-07-03,-0.007880024182978037,-0.009411939076595058,1.531914893617021
2025-07-07,-0.007316339561626552,-0.00876314807226485,1.446808510638298
2025-07-08,0.009315191155768301,0.00727263796427894,2.0425531914893615
2025-07-09,0.015773386027270117,0.014113811559185011,1.6595744680851061
2025-07-10,-0.008102579002684735,-0.009506834321833671,1.4042553191489362
2025-07-11,0.0021839951381131895,0.0006946334359855299,1.4893617021276595
2025-07-14,5.372066887967533e-05,-0.0016484069906947927,1.702127659574468
2025-07-15,0.0012303706798194702,-4.622506486138102e-05,1.2765957446808511
2025-07-16,0.0033459540058987493,0.0018140391122817283,1.531914893617021
2025-07-17,-0.00785449285978486,-0.009173641795955074,1.3191489361702127
2025-07-18,-0.006595009753700071,-0.007743945923912837,1.1489361702127658
2025-07-21,0.01404050334469425,0.012849013982992123,1.1914893617021276
2025-07-22,0.006734620669297502,0.005287812158659204,1.4468085106382977
2025-07-23,0.001777296572053023,7.51689124785552e-05,1.7021276595744679
2025-07-24,0.0007336858038894559,-0.000713122706748842,1.4468085106382977
2025-07-25,0.003992275300217754,0.0025029135980900947,1.4893617021276595
2025-07-28,-0.0059424742500228354,-0.00730417637768241,1.3617021276595744
2025-07-29,-0.0012705960726499205,-0.0025471918173307715,1.2765957446808511
2025-07-30,-0.013355775603757024,-0.014802584114395322,1.4468085106382977
2025-07-31,-0.007262615157548893,-0.008794530051165914,1.531914893617021
2025-08-01,-0.007572647937117739,-0.008679030915841143,1.106382978723404
2025-08-04,0.00815214332071767,0.00666278161859001,1.4893617021276597
2025-08-05,-0.015305304655370531,-0.016369134442604575,1.0638297872340425
2025-08-06,0.0027280764526098067,0.0015791402823970408,1.1489361702127658
2025-08-07,-0.008370125975256704,-0.009561615336958831,1.1914893617021276
2025-08-08,-0.004026692805866254,-0.005133075784589658,1.106382978723404
2025-08-11,0.01984084707695961,0.01881957048121493,1.0212765957446808
2025-08-12,0.021341912509090802,0.02002276357292059,1.3191489361702127
2025-08-13,-0.0023037799817641224,-0.0037080353009130585,1.4042553191489362
2025-08-14,0.01538232179789586,0.013509981372363944,1.872340425531915
2025-08-15,0.0035113923046044366,0.0023624561343916707,1.1489361702127658
2025-08-18,-0.007950025043410665,-0.009907471851921304,1.9574468085106382
2025-08-19,-0.011948567686944288,-0.013735801729497479,1.7872340425531914
2025-08-20,0.006866905808218437,0.005292437723112054,1.5744680851063828
2025-08-21,0.010222651185455456,0.008690736291838435,1.531914893617021
2025-08-22,0.0002244420020167335,-0.0012223665086215645,1.4468085106382977
2025-08-25,0.0008923315719894552,-0.0007672428960956511,1.6595744680851063
2025-08-26,0.002976437728416095,0.001274310068841627,1.702127659574468
2025-08-27,-0.004336651674864388,-0.0056558006110346,1.3191489361702127
2025-08-28,-0.0023580325110704008,-0.0039325005961767835,1.5744680851063828
2025-08-29,0.0025395430101854528,0.0010076281165684316,1.5319148936170213
2025-09-02,-0.004676489399571437,-0.006165851101699097,1.4893617021276595
2025-09-03,-0.00604361743589447,-0.007575532329511491,1.5319148936170213
2025-09-04,0.01067211072764389,0.009012536259558784,1.6595744680851063
2025-09-05,0.00016070542822374046,-0.0012861030824145574,1.4468085106382977
2025-09-08,0.002242984478838713,0.0008387291596897769,1.404255319148936
2025-09-09,0.005767715476549905,0.004406013348890331,1.3617021276595742
2025-09-10,0.0009182925779431892,-0.0004859627412057471,1.4042553191489362
2025-09-11,-0.003815330075783694,-0.005006819437485822,1.1914893617021276
2025-09-12,0.0037005085241423544,0.0023388063964827803,1.3617021276595742
2025-09-15,0.010221767478605157,0.008987724925413668,1.2340425531914891
2025-09-16,-0.004340526712265737,-0.006000101180350843,1.6595744680851063
2025-09-17,-0.002207886862031067,-0.003739801755648088,1.5319148936170213
2025-09-18,-0.005073767251699193,-0.006350362996380044,1.2765957446808511
2025-09-19,0.005647208556802844,0.004413166003611355,1.2340425531914891
2025-09-22,-0.004725676150244791,-0.006215037852372451,1.4893617021276595
2025-09-23,0.00518076770853479,0.003776512389385854,1.404255319148936
2025-09-24,-0.0072423214343019775,-0.008646576753450914,1.404255319148936
2025-09-25,-0.003612217898331979,-0.004846260451523469,1.2340425531914894
2025-09-26,-0.0024168207105794088,-0.0036934164552602598,1.276595744680851
2025-09-29,0.003490986274010402,0.0022569437208189123,1.2340425531914891
2025-09-30,0.009316410621203374,0.007912155302054438,1.4042553191489362
2025-10-01,0.010877705900713137,0.010026642070925903,0.8510638297872339
2025-10-02,-0.0006259707069864117,-0.0017749068771991778,1.148936170212766
2025-10-03,0.007091566510659524,0.005517098425553141,1.5744680851063828
2025-10-06,-0.0027228851410674246,-0.004425012800641893,1.702127659574468
2025-10-07,0.01489251495591003,0.013488259636761094,1.404255319148936
2025-10-08,0.0057548937936402625,0.004393191665980688,1.3617021276595742
