risk_aversion,n_weeks,net_sharpe,net_sharpe_se,gross_sharpe,net_ann,net_maxdd,turnover,zero_books
0.0,215,0.5794876787084832,0.49258644848598376,1.045548120380614,0.04120036012485695,-0.11486073350367809,0.8386738883930225,0
100.0,215,0.5839375660470738,0.4925986693299898,1.0513081678056226,0.041858691103793255,-0.10922719485296406,0.8473152229851372,0
1000.0,215,0.5314116405235833,0.4924603592397269,1.0141378278813697,0.03911120823091552,-0.12924761326132006,0.9077568149160804,0
10000.0,215,0.41372602239782774,0.49219765650956687,0.9867741119736725,0.040957554341784164,-0.2065456769741446,1.546282505052299,0
100000.0,215,-0.19502118064903778,0.49188302934766576,0.52650684582906,-0.052454962191899046,-0.4286240211367113,3.2321278052309017,0
1000000.0,215,-0.7379975785364028,0.49307917291036185,0.15002968364284336,-0.03533858412947766,-0.16266011578889317,1.0064646612060357,0
