variant,n_weeks,net_sharpe,net_sharpe_se,gross_sharpe,net_ann,net_maxdd,turnover,ic_mean
base_const_blend,215,0.5794876787084832,0.49258644848598376,1.045548120380614,0.04120036012485695,-0.11486073350367809,0.8386738883930225,0.0033103240029215145
parsus_regime_blend,215,0.15700733246099086,0.4918513939459964,0.6317287982035558,0.008843790700824528,-0.14406046786619753,0.8322501397722372,0.003230415487919261
