signal,full_sharpe,full_t,sel_sharpe,hold_sharpe,hold_t,full_ann,full_mdd,turnover,gross,ic
value,0.619581883250439,1.4484855018042935,0.8200448975692559,0.24974590093866295,0.30028109155319166,0.04915396788248172,-0.16381444183264116,0.2739296065908109,0.7572341328733277,-0.0006107667239791687
momresid_qual_val,0.5599962477403595,1.2906494419490677,1.1103789828648074,-0.4316041756456762,-0.48468771574695746,0.04129110439433736,-0.19713141574305548,0.305908323307139,0.7232339348352463,0.012199942824943001
ens_momresid_qual_val,0.41087777574346024,0.8685111520436356,1.080248000474889,-0.6399039621959389,-0.6810361292110335,0.030378170333081655,-0.232557426987002,0.3833924682197669,0.6078350043580892,0.012033453209767012
ens_momresid_quality,0.054956445216222095,0.12769304568001363,0.5738295557221643,-0.7906553781465462,-1.0673560173518908,0.0012907952762777342,-0.21348653043008026,0.38795787336017773,0.266255348138021,0.009128929981064581
momresid_quality,-0.11305198575576965,-0.2786229865540683,0.4250769011191726,-0.9878659725848465,-1.451940132749986,-0.011394954921655098,-0.22896076702765655,0.2815378367034912,0.04119157485106052,0.009578149925302247
quality,-0.414846186737421,-1.170701790687415,0.008566248565946594,-1.0742965345766005,-1.5771692975441347,-0.03751478673595121,-0.229159025570843,0.25767077859025495,-0.2867240434317126,-0.0032143735586713366
