date,gross,net,turnover,ic
2021-12-17,-0.0005593434942176379,-0.0006326035737378162,0.09157509940022288,0.027687462448467186
2021-12-23,0.002498047448864843,0.0024252059061450684,0.0910519283997184,0.08882561471734819
2021-12-31,-0.039007534976952696,-0.03932181218555654,0.3928465107548058,-0.3414236777050758
2022-01-07,-0.007881037308415429,-0.008064711713594033,0.22959300647325576,-0.1890398063385771
2022-01-14,-0.0004388094488455398,-0.0005227568289842175,0.10493422517334715,-0.04234828849041787
2022-01-21,-0.0012602869041420245,-0.0013426637362649039,0.10297104015359917,0.0662984543308126
2022-01-28,0.010065783047169211,0.009887704000854258,0.2225988078936919,0.13465368779547815
2022-02-04,-0.005588480992489351,-0.005917314610348656,0.41104202232413145,-0.23566993703615494
2022-02-11,-0.0006734671115094143,-0.0007274645595654788,0.06749681007008071,-0.06916558365668837
2022-02-18,0.0022728997223041003,0.0022138682410315002,0.07378935159075015,0.11773451782228639
2022-02-25,0.012717650354216816,0.012608000360451448,0.1370624922067106,0.25197412982718936
2022-03-04,0.001915162281869184,0.0017629905541097972,0.19021465969923346,0.04843017178451075
2022-03-11,-0.0031315127365539037,-0.0031945262189102316,0.07876685294541,-0.07802348854596704
2022-03-18,0.0016601890264815143,0.0015630695590746534,0.1213993342585761,0.06215437939603091
2022-03-25,0.0033216702637866194,0.0032652806423735877,0.07048702676628987,0.036270606766429625
2022-04-01,0.008038210428167753,0.007917543462109418,0.15083370757292025,0.18046970900146586
2022-04-08,-0.007289810481900512,-0.007821456875635706,0.6645579921689919,-0.15555417714571418
2022-04-14,-0.002410503576884172,-0.0025487712137164235,0.17283454604031417,-0.18619501167483649
2022-04-22,-0.001225512883893741,-0.0016842524936202293,0.5734245121581105,-0.06508397943530454
2022-04-29,-0.001808026741977512,-0.0019195516776794829,0.13940616962746344,0.017771204163357923
2022-05-06,-8.486194008397539e-05,-0.00019381729636465804,0.1361941953508533,-0.14668985933364423
2022-05-13,-0.0008505456910248163,-0.0010035668139806166,0.1912764036947505,-0.05614204314393318
2022-05-20,0.0025179661175035875,0.0024665581277235646,0.06425998722502896,0.09490727687617243
2022-05-27,0.0007577210668307028,0.0006948105294382192,0.07863817174060447,-0.0221344241493866
2022-06-03,0.002068709078744135,0.0019978817913030764,0.08853410930132326,0.12538867287658728
2022-06-10,-0.009731184507264313,-0.009838295236022124,0.1338884109472646,-0.07479391851474938
2022-06-17,-0.008545065170583163,-0.008608139864636466,0.07884336756662874,-0.13652880430612285
2022-06-24,0.0032910854046483916,0.0032315661216133717,0.07439910379377504,0.1945960510990533
2022-07-01,-0.0018096168483413661,-0.00186412687012513,0.06813752722970487,-0.14038451885056538
2022-07-08,-0.001256720561143852,-0.0013102507294257431,0.06691271035236387,-0.03649163146746027
2022-07-15,-0.0018113992010939366,-0.0018263670942283206,0.018709866417979983,-0.22250144235478986
2022-07-22,0.007448592182740622,0.00743149451101333,0.021372089659114163,0.15808164269892055
2022-07-29,-0.006721861327842777,-0.006741575983185177,0.024643319177999994,-0.11934515655160775
2022-08-05,0.0046369246625227985,0.004420485495448555,0.27054895884280433,0.09217227587332398
2022-08-12,0.010296504588695249,0.010219988368429111,0.09564527533267148,0.3386022128121794
2022-08-19,0.01630825513136668,0.016269220859683756,0.04879283960365288,0.42087337816629766
2022-08-26,-0.0012406031529179735,-0.0014255477160016964,0.23118070385465359,-0.06654844775203836
2022-09-02,-0.0031531771753443953,-0.003193555630705885,0.05047306920186198,-0.22494598218224685
2022-09-09,0.002478583150807897,0.0024213754215170287,0.07150966161358555,0.1833608315039918
2022-09-16,-0.005131184452887829,-0.0052393004921814585,0.1351450491170365,0.0562928573971627
2022-09-23,0.005478208292010461,0.0054179994413064226,0.0752610633800483,0.20695231593861194
2022-09-30,0.011103128272488987,0.011063759400437788,0.04921109006399878,0.17964222082612152
2022-10-07,-0.003983595111181854,-0.00403188570102364,0.06036323730223232,-0.08834232358768089
2022-10-14,0.005291826052732894,0.005224984870845186,0.08355147735963435,0.1430710912295762
2022-10-21,-0.003129745574246369,-0.003193214069548087,0.0793356191271475,-0.027325353446028284
2022-10-28,0.005452960744351745,0.005388929044244331,0.0800396251342673,0.19019302676466496
2022-11-04,-0.012458028462672847,-0.012505406325484072,0.05922232851403135,-0.37827155809035534
2022-11-11,0.002302886187416838,0.002245780103589888,0.07138260478368745,0.25728115513988015
2022-11-18,-0.0017906370746973285,-0.0018690241193263127,0.09798380578623027,-0.07634120198959822
2022-11-25,-0.00020814168687092235,-0.0003049820824870903,0.12105049452020998,-0.023914341926871006
2022-12-02,-0.008341469876329548,-0.008395125098778137,0.06706902806073532,-0.10008261613637322
2022-12-09,0.010664421534709513,0.010427081314628111,0.29667527510175296,0.15476848353614753
2022-12-16,0.005971290245377731,0.005827514904667663,0.17971917588758535,0.08826337829676749
2022-12-23,-0.004291166203184264,-0.004517719034406547,0.28319103902785436,-0.22592738050458197
2022-12-30,-0.013117626826940518,-0.013406166298928428,0.3606743399848877,-0.23321655179795134
2023-01-06,0.0009092630986369985,0.0006178427506014758,0.3642754350444034,-0.019559414513417268
2023-01-13,-0.003559880013638632,-0.003902536214369414,0.4283202509134776,-0.12091411128278574
2023-01-20,-0.0010947228162816493,-0.0011952651308594425,0.1256778932222415,-0.07253800707146361
2023-01-27,-0.011240863429789395,-0.011395605308205955,0.19342734802069905,-0.1980642260851605
2023-02-03,0.01524879648486151,0.01510479326315105,0.18000402713807534,0.2966166967300064
2023-02-10,-0.0018641517789762408,-0.002073448124452243,0.261620431845003,-0.03205809046599613
2023-02-17,0.015813395006220893,0.01564624729799567,0.20893463528153267,0.22482391551394373
2023-02-24,0.01716766511172717,0.016970719206158637,0.24618238196066916,0.13661316741111854
2023-03-03,0.0033264296414178547,0.0030505416235775554,0.34486002230037405,0.18445534051624912
2023-03-10,-0.01209443771419745,-0.012300359035378499,0.2574016514763109,-0.12509434183399418
2023-03-17,0.007812516986199962,0.007493307539829965,0.3990118079624965,0.164700110722429
2023-03-24,-0.0025680860808464504,-0.0029069773468285887,0.42361408247767274,0.026171137911231435
2023-03-31,-0.00682729444013933,-0.006894990229319994,0.08461973647582993,-0.19296064521964149
2023-04-06,0.007092938878724675,0.0069981480345596096,0.11848855520633167,0.3054194283697531
2023-04-14,0.002839842270247367,0.002528700972695775,0.3889266219394899,-0.003545904033042916
2023-04-21,-0.014271764324932927,-0.014590845667652822,0.3988516783998689,-0.08596987385780869
2023-04-28,0.006239914686739937,0.0059097442574665435,0.4127130365917415,0.015478805400742436
2023-05-05,0.014009924964998872,0.013823117063293502,0.23350987713171326,0.17716086197643183
2023-05-12,0.00562270251808672,0.005437110875409494,0.23198955334653149,0.13815005752834011
2023-05-19,0.009764138183013176,0.009590917374366757,0.21652601080802455,0.004244802049658577
2023-05-26,-0.009679020210460196,-0.009855584007822016,0.2207047467022753,-0.08274870696680028
2023-06-02,-0.0033314312319480937,-0.0034241258895576017,0.11586832201188482,-0.038701436207229385
2023-06-09,-0.005679746464248255,-0.0058653921367315155,0.2320570906040763,0.09326114593623033
2023-06-16,0.01141360899771584,0.011227773548466604,0.2322943115615435,0.3507292709457668
2023-06-23,0.006805762588636745,0.006398114824799662,0.5095597047963547,0.08316875340962941
2023-06-30,-0.00451004147932049,-0.004807483733127551,0.3718028172588267,-0.34596037830937215
2023-07-07,0.01484160829108556,0.014700022825961544,0.17698183140502,0.07707802470478994
2023-07-14,-0.007167862848876861,-0.007338982908176453,0.2139000741244904,-0.22679688438097267
2023-07-21,-0.004935169143021658,-0.005149426027556533,0.26782110566859285,-0.0016210320869486183
2023-07-28,0.006206590067657924,0.006095436902314455,0.13894145667933586,0.09564166710340881
2023-08-04,-0.005431264370903896,-0.00550127845970011,0.0875176109952666,-0.046420936733420765
2023-08-11,0.0050379055708702734,0.00488082861838204,0.19634619061029185,0.08984847590255805
2023-08-18,0.005834537818581205,0.005734345885541228,0.12523991629997203,0.17355326120343137
2023-08-25,0.015717136052517032,0.015369994236972748,0.43392726943035553,0.22878057830853188
2023-09-01,0.004269983576850816,0.004044070045608889,0.28239191405240865,0.09310027002827655
2023-09-08,-0.02414327151927268,-0.02436899701781947,0.2821568731834866,-0.3587887669475305
2023-09-15,0.009288360812512005,0.009088729135172936,0.24953959667383552,0.16119931828419373
2023-09-22,0.015567450310604428,0.015349334934136578,0.272644220584811,0.11416506288313066
2023-09-29,0.026523988223874827,0.026425618067900107,0.12296269496839847,0.2833199435928156
2023-10-06,-0.0037273042171060665,-0.004086612452396722,0.4491352941133198,-0.07744621492711712
2023-10-13,-0.0042342325963649055,-0.004325594992227913,0.11420299482875888,-0.04832369515264856
2023-10-20,0.005827005276745123,0.005682812381295505,0.18024111931202194,0.1163510955815183
2023-10-27,-0.0016846481672319613,-0.0018626089871262694,0.22245102486788515,-0.048113616647416826
2023-11-03,0.02161961113733668,0.02141223183107195,0.25922413283091394,0.43700453260960176
2023-11-10,-0.0136348917346859,-0.01377488274930796,0.17498876827757429,-0.273579156143392
2023-11-17,-0.0020725535083937667,-0.0022190858643598944,0.18316544495765952,0.06928201137564048
2023-11-24,-0.010787102304301192,-0.010896673811309814,0.13696438376077813,-0.24428404029173045
2023-12-01,0.0008915607925549253,0.0008146568851628766,0.09612988424006098,-0.10341136533558713
2023-12-08,0.0034893771229955457,0.003347457429755364,0.17739961655022723,-0.07408506941104379
2023-12-15,-0.0022623241634470025,-0.002662687153073364,0.5004537370329516,0.08872223397924732
2023-12-22,-0.0013713635175804505,-0.0016872253050028946,0.394827234278055,-0.123852888435709
2023-12-29,-0.010887456691568398,-0.010983189520475702,0.11966603613412817,-0.34746487210973437
2024-01-05,0.01891015560752227,0.018834822456226745,0.09416643911940556,0.44427579194620925
2024-01-12,0.031842300169591595,0.03155628920377232,0.3575137072740928,0.4782612974138893
2024-01-19,0.0020839463223680174,0.0018931535565937547,0.23849095721782854,-0.008037935313068938
2024-01-26,0.026823284403893335,0.026580185630294812,0.3038734669981518,0.2931610158865788
2024-02-02,0.030139420071392496,0.029911153193662013,0.2853335971631041,0.31957650826968503
2024-02-09,-0.005671142404680939,-0.00580417581613849,0.1662917643219389,-0.20095999242832838
2024-02-16,0.010451149425756784,0.010078112525580484,0.46629612522037506,0.21867458596290806
2024-02-23,0.01604037499387299,0.01589862139903586,0.17719199354641313,0.3207193353381456
2024-03-01,-0.0017438878218788926,-0.002077014868552469,0.4164088083419707,-0.2709003234987845
2024-03-08,-0.01097038750071084,-0.011092235227483564,0.15230965846590447,-0.09206524640329011
2024-03-15,0.014191375517982914,0.01393923991588445,0.31516950262307963,0.26830950269110565
2024-03-22,-0.01248541301143807,-0.012627124431112413,0.17713927459292808,-0.40843308192464634
2024-03-28,0.012260400766651608,0.012010835930480444,0.3119560452139556,0.1439405951059669
2024-04-05,-0.00531345878807531,-0.005508258033700446,0.2434990570314206,-0.13513145054342884
2024-04-12,-0.014607933057632094,-0.01489100609650969,0.3538412985969944,-0.3250541394421509
2024-04-19,0.011563797089975764,0.011459988664906917,0.12976053133605836,0.1960911466504972
2024-04-26,-0.005897716669109281,-0.006147917132778388,0.31275057958638375,-0.13830352540479363
2024-05-03,0.004066426366737109,0.0038185965990399284,0.3097872096214759,0.11642661327576738
2024-05-10,-0.004158985309078298,-0.004460390394375882,0.37675635662197887,-0.13036277904230295
2024-05-17,0.02349309280738436,0.023329838497042198,0.20406788792770258,0.38262073598682383
2024-05-24,-0.0135622370079655,-0.01366942097524067,0.13397995909396268,-0.25075268917071836
2024-05-31,-0.009888204681723883,-0.010141717158774157,0.3168905963128419,-0.010422879185620723
2024-06-07,0.007920216412095296,0.007730810046065876,0.23675795753677453,0.1413237909042199
2024-06-14,0.006391803795016492,0.00616655739131032,0.28155800463271496,0.12013748421923437
2024-06-21,-0.0031816532467318455,-0.003315758557555366,0.1676316385294006,-0.032942410405387375
2024-06-28,0.007995633643593361,0.007935798902460184,0.0747934264164721,0.2084009730836362
2024-07-05,-0.002505245446974052,-0.0026274179804930044,0.15271566689869065,-0.11846647556156745
2024-07-12,-0.025140169610158525,-0.025327485051238805,0.2341443013503517,-0.1805504233745286
2024-07-19,-0.0019364831498931148,-0.0021632798407505145,0.2834958635717496,-0.037839561497607636
2024-07-26,-0.006413473797490158,-0.0067366866753875414,0.4040160973717284,-0.19667969816804906
2024-08-02,0.01813348214544923,0.0179600348415189,0.2168091299129097,0.43149760101403783
2024-08-09,0.0026386027873290026,0.002377461097440386,0.3264271123607707,0.1394068798277975
2024-08-16,-0.0003603621713767582,-0.00042900955492725893,0.08580922943812588,-0.025130807039797046
2024-08-23,0.004310283102632884,0.004226451844424367,0.10478907276064595,0.19535399223240252
2024-08-30,-0.005641720803916637,-0.006028140981231024,0.48302522164298445,-0.2077124684246478
2024-09-06,0.008978910804306893,0.008881510608336042,0.12175024496356418,0.12644735797532083
2024-09-13,0.008376382397273533,0.008335415999300775,0.051207997465948805,0.08880051586435472
2024-09-20,-0.018436325350743247,-0.018510785758611908,0.09307550983582584,-0.19318166992067212
2024-09-27,0.01026963201520461,0.010074193179475301,0.24429854466163534,0.2537403372180166
2024-10-04,0.006102715923941902,0.005764881869828133,0.4222925676422114,0.19609125721813156
2024-10-11,0.010132250531745206,0.010016075447465855,0.1452188553491875,0.04669768752215499
2024-10-18,-0.005116312524879336,-0.005385117611321789,0.33600635805306645,-0.003412891168940932
2024-10-25,0.011736699054039235,0.011536715879670234,0.2499789679612512,-0.01633338264649824
2024-11-01,0.03356088525131525,0.03336044294432882,0.2505528837330364,0.2001644582993061
2024-11-08,-0.008135321117900381,-0.008567497406031426,0.5402203601638048,-0.002182605101723329
2024-11-15,0.005324055519951994,0.005164724835940321,0.19916335501459073,0.10319951774820607
2024-11-22,-0.0018284308388117768,-0.0019369809609678817,0.135687652695131,-0.08333759018725512
2024-11-29,0.00110987181708554,0.0009109775660486411,0.2486178137961236,0.07586885705572984
2024-12-06,-0.018207764676272418,-0.01845852084015309,0.3134452048508398,-0.2792252923905806
2024-12-13,0.006500680112556686,0.006295117370100727,0.25695342806994825,0.18260244810010526
2024-12-20,-0.004647067691139936,-0.004929579217073567,0.35313940741703975,-0.11283504480974514
2024-12-27,0.007250751131181222,0.007133747084699178,0.14625505810255437,0.04456174196211996
2025-01-03,0.0031803421641801175,0.0031138017524909357,0.0831755146114774,0.014746626526192696
2025-01-10,0.006836553371079841,0.006764882312112968,0.08958882370859102,0.08127384529243922
2025-01-17,0.004912346032145171,0.0048064790764250735,0.1323336946501215,0.05008039372692315
2025-01-24,-0.0004387085344219211,-0.0005675379221693907,0.161036734684337,0.05307500753518427
2025-01-31,0.013717154466190467,0.01362208302347692,0.11883930339193295,0.3653469756103278
2025-02-07,-0.008665012528597624,-0.008776587546659928,0.13946877257788023,-0.03771638915296125
2025-02-14,-0.024850375642232587,-0.025116166803575438,0.3322389516785633,-0.24611161271961216
2025-02-21,0.005894809904367984,0.005725852166651021,0.21119717214620337,0.1232586979688062
2025-02-28,-0.024921170523856728,-0.025203819621888255,0.3533113725394077,-0.4651043017664948
2025-03-07,0.009369385643194037,0.009059923232690973,0.38682801312882953,0.22253439150982096
2025-03-14,0.008435302889736823,0.008381524479511666,0.06722301278144562,0.23613155690949306
2025-03-21,0.004568308950396431,0.004295146741934766,0.34145276057708074,0.09765808905073041
2025-03-28,0.005270760149774623,0.005229022460671037,0.05217211137948227,0.016919612243729096
2025-04-04,0.0090048853686821,0.008962163854689502,0.053401892490746755,0.22277985165803904
2025-04-11,0.00027839587801692226,0.00017884982131868098,0.1244325708728016,0.1427201495582049
2025-04-17,-0.0011501776229619442,-0.0011715077529496703,0.026662662484657457,-0.07013205534838865
2025-04-25,0.0016773805704893914,0.0016231743110760165,0.06775782426671863,0.16679802101625363
2025-05-02,-0.0011918555356476318,-0.001231062818188853,0.049009103176526445,-0.02944007002027147
2025-05-09,-0.002603051170777489,-0.0026425903301848966,0.049423949259259595,-0.09680915075432556
2025-05-16,0.003868843086146919,0.0038213070278394962,0.059420072884278405,0.31652296191232465
2025-05-23,0.000146488538332829,-0.00013387791410419763,0.3504580655462833,0.0991541797108833
2025-05-30,-0.0018505815083438783,-0.0021216303043670027,0.33881099502890544,-0.08624739861998323
2025-06-06,-0.010517571393021213,-0.01086451380496261,0.43367801492674724,-0.20345141293274233
2025-06-13,0.006051063182851079,0.005921457160207608,0.16200752830433812,0.17808587080525742
2025-06-20,0.006694114698891697,0.006532861197317173,0.20156687696815478,0.11615804449197377
2025-06-27,-0.013388783588382495,-0.013708699272742026,0.399894605449414,-0.30589022535674093
2025-07-03,-0.013991460474674164,-0.014184408964645515,0.2411856124641895,-0.22555786347064286
2025-07-11,0.026929162257012654,0.02660300227352816,0.4076999793556185,0.417512453785493
2025-07-18,-0.013195644658861598,-0.01340536263216882,0.2621474666340271,-0.15727272988614407
2025-07-25,0.012498773495618561,0.012275170404831849,0.27950386348339007,0.2096890860236097
2025-08-01,0.004062104815569847,0.003884583573836756,0.22190155216636423,0.03139324728075488
2025-08-08,-0.02023099410112925,-0.020438307037585264,0.25914117057001845,-0.2678049825756465
2025-08-15,-0.007030575769658914,-0.007451861327175997,0.5266069468963546,-0.16965575209321113
2025-08-22,0.005108131922115089,0.004970981923676052,0.17143749804879674,0.12178527367369145
2025-08-29,0.001966861214921697,0.0018866284690306119,0.10029093236385649,0.01160363095265737
2025-09-05,0.004861448001252282,0.0047858782998073425,0.09446212680617455,0.2961515386923696
2025-09-12,0.00575338451916703,0.005343143506150253,0.5128012662709721,0.24003171964293726
2025-09-19,-0.0037678828331910346,-0.00400449814377142,0.2957691382254819,-0.05814486527223188
2025-09-26,-0.032984739118495345,-0.03317639429521954,0.23956897090524232,-0.1735404353578488
2025-10-03,0.004044533785320567,0.003772227097444886,0.3403833598446009,0.03269683968953492
2025-10-10,0.007364565280694834,0.007130066357421741,0.2931236540913663,0.02602176103724824
2025-10-17,-0.0003479218925044109,-0.0007817912265319631,0.5423366675344402,0.08933787456721062
2025-10-24,0.009944704267412022,0.00977152083905066,0.2164792854517036,0.18393854739337906
2025-10-31,0.005594310343122366,0.005322188391444627,0.3401524395971743,0.034032717847540056
2025-11-07,-0.015266268765315746,-0.015584930591840804,0.398327283156323,-0.1950043773726432
2025-11-14,-0.015574326622377928,-0.0157683077413856,0.24247639875958954,-0.26344375280703575
2025-11-21,0.01643964474081104,0.016060027520561213,0.4745215253122864,0.3682598799368172
2025-11-28,0.0009514488121977823,0.0008197377617506236,0.1646388130589483,-0.03410701929781148
2025-12-05,0.0028883102275869747,0.00279500899877715,0.11662653601228132,-0.10364223055607337
2025-12-12,0.0034322851987257513,0.0033836356688806608,0.06081191230636344,0.1224653751924706
2025-12-19,0.0029640046057469722,0.0028852964808718418,0.09838515609391285,0.08184923926150549
2025-12-26,0.007012491605951201,0.006751910991047078,0.32572576863015407,0.1253751836251987
2026-01-02,-0.0007872129153706396,-0.0009145512323768831,0.15917289625780448,-0.0677758590607633
2026-01-09,0.016790816573487258,0.016696131269093147,0.11835663049263867,0.17753236922778898
2026-01-16,-0.0033276543087767544,-0.003434243356780556,0.13323631000475195,-0.09474474245370366
2026-01-23,0.010160622435855617,0.009956486793632941,0.25516955277834497,0.1638874386100852
2026-01-30,0.010569881198032408,0.010439987370764016,0.16236728408548984,0.08955679848318894
2026-02-06,0.008687829772220153,0.008578761333025578,0.13633554899321915,0.03254193443383511
2026-02-13,0.00800188646053407,0.0078899809725643,0.13988185996221292,0.14099330424520007
2026-02-20,-0.0032886033347635075,-0.003327563994687979,0.04870082490558939,-0.059510928394409766
2026-02-27,-0.021937750910634008,-0.02201115003411287,0.09174890434857749,-0.26248468914683576
